	294	Yvoire	46.3702800	6.3261500	FR	B9
	294	Yenne	45.7042000	5.7579500	FR	B9
	294	Vulbens	46.1016000	5.9359400	FR	B9
	294	Vovray-en-Bornes	46.0653600	6.1427100	FR	B9
	294	Vourles	45.6567400	4.7715700	FR	B9
	294	Vourey	45.3195800	5.5202800	FR	B9
	294	Vougy	46.1018000	4.1197300	FR	B9
	294	Vougy	46.0667600	6.4941900	FR	B9
	294	Voreppe	45.2947600	5.6332400	FR	B9
	294	Vonnas	46.2186700	4.9916100	FR	B9
	294	Vongnes	45.8147200	5.7234800	FR	B9
	294	Volvent	44.5613800	5.3439700	FR	B9
	294	Voissant	45.4844200	5.7100600	FR	B9
	294	Voiron	45.3639500	5.5920900	FR	B9
	294	Vogüé	44.5502300	4.4151800	FR	B9
	294	Voglans	45.6339000	5.9022700	FR	B9
	294	Vocance	45.2002900	4.5514600	FR	B9
	294	Vizille	45.0781900	5.7707400	FR	B9
	294	Viviers	44.4851500	4.6872100	FR	B9
	294	Vivans	46.1894100	3.9437100	FR	B9
	294	Viuz-la-Chiésaz	45.8108400	6.0620700	FR	B9
	294	Viuz-en-Sallaz	46.1455600	6.4098600	FR	B9
	294	Viry	46.1171700	6.0371700	FR	B9
	294	Viriville	45.3173700	5.2037300	FR	B9
	294	Virignin	45.7166500	5.7120400	FR	B9
	294	Virigneux	45.6891700	4.3528500	FR	B9
	294	Virieu-le-Petit	45.9088800	5.7249100	FR	B9
	294	Virieu-le-Grand	45.8485100	5.6497900	FR	B9
	294	Virieu	45.4839900	5.4750000	FR	B9
	294	Viricelles	45.6529900	4.3794600	FR	B9
	294	Viriat	46.2548400	5.2156700	FR	B9
	294	Vions	45.8240100	5.8071300	FR	B9
	294	Vion	45.1130000	4.8059500	FR	B9
	294	Violay	45.8528300	4.3572400	FR	B9
	294	Vinzieux	45.3269000	4.7014000	FR	B9
	294	Vinzier	46.3499400	6.6195500	FR	B9
	294	Vinsobres	44.3331500	5.0620800	FR	B9
	294	Vinay	45.2107500	5.4080600	FR	B9
	294	Vimines	45.5474100	5.8649300	FR	B9
	294	Villy-le-Pelloux	46.0008200	6.1316000	FR	B9
	294	Villy-le-Bouveret	46.0443900	6.1630300	FR	B9
	294	Villié-Morgon	46.1622900	4.6805600	FR	B9
	294	Villevocance	45.2265900	4.5910400	FR	B9
	294	Villeurbanne	45.7666700	4.8833300	FR	B9
	294	Villette-de-Vienne	45.5890800	4.9139800	FR	B9
	294	Ville-sur-Jarnioux	45.9618900	4.6082200	FR	B9
	294	Ville-sous-Anjou	45.3719400	4.8510600	FR	B9
	294	Villes	46.0888000	5.7864500	FR	B9
	294	Villers	46.1215700	4.2218600	FR	B9
	294	Villereversure	46.1850800	5.3826900	FR	B9
	294	Villerest	46.0000000	4.0333300	FR	B9
	294	Villeperdrix	44.4427800	5.2875400	FR	B9
	294	Villeneuve-de-Marc	45.4758000	5.1021500	FR	B9
	294	Villeneuve-de-Berg	44.5573200	4.5026500	FR	B9
	294	Villeneuve	46.0214200	4.8361100	FR	B9
	294	Villemotier	46.3456100	5.3203400	FR	B9
	294	Villemontais	45.9774200	3.9480000	FR	B9
	294	Villemoirieu	45.7161700	5.2277100	FR	B9
	294	Ville-la-Grand	46.2030000	6.2501000	FR	B9
	294	Villefranche-sur-Saône	45.9833300	4.7166700	FR	B9
	294	Villefranche-le-Château	44.2209900	5.5218100	FR	B9
	294	Villefontaine	45.6125000	5.1455800	FR	B9
	294	Ville-en-Sallaz	46.1449400	6.4225000	FR	B9
	294	Villechenève	45.8126000	4.4076800	FR	B9
	294	Villebois	45.8494700	5.4322600	FR	B9
	294	Villaz	45.9506900	6.1871700	FR	B9
	294	Villars-les-Dombes	46.0022700	5.0290500	FR	B9
	294	Villars	45.4711800	4.3544700	FR	B9
	294	Villaroger	45.5912500	6.8746900	FR	B9
	294	Villarodin-Bourget	45.2000000	6.7166700	FR	B9
	294	Villarlurin	45.4606700	6.5269900	FR	B9
	294	Villargondran	45.2711300	6.3695000	FR	B9
	294	Villarembert	45.2578900	6.2549600	FR	B9
	294	Villard-sur-Doron	45.7257800	6.5270700	FR	B9
	294	Villard-Sallet	45.4849200	6.1386300	FR	B9
	294	Villard-Saint-Christophe	44.9788400	5.8057200	FR	B9
	294	Villard-Reymond	45.0335100	6.0181400	FR	B9
	294	Villard-Reculas	45.0932100	6.0325200	FR	B9
	294	Villard-Léger	45.5141800	6.1850100	FR	B9
	294	Villard-de-Lans	45.0707000	5.5528100	FR	B9
	294	Villard-Bonnot	45.2400000	5.8901500	FR	B9
	294	Vignieu	45.6283800	5.4265400	FR	B9
	294	Vif	45.0543600	5.6775700	FR	B9
	294	Vieu	45.8982500	5.6821600	FR	B9
	294	Vienne	45.5166700	4.8666700	FR	B9
	294	Veyssilieu	45.6796200	5.2198200	FR	B9
	294	Veyrier-du-Lac	45.8799000	6.1775100	FR	B9
	294	Veyras	44.7351800	4.5625400	FR	B9
	294	Veurey-Voroize	45.2730700	5.6131900	FR	B9
	294	Vétraz-Monthoux	46.1743000	6.2585200	FR	B9
	294	Vesseaux	44.6513600	4.4425900	FR	B9
	294	Vésines	46.3604100	4.8663700	FR	B9
	294	Vescours	46.4726800	5.0243900	FR	B9
	294	Vesc	44.5219500	5.1521600	FR	B9
	294	Vesancy	46.3481900	6.0898400	FR	B9
	294	Vertrieu	45.8733600	5.3672300	FR	B9
	294	Verthemex	45.6297900	5.7898200	FR	B9
	294	Vers-sur-Méouge	44.2356200	5.5370800	FR	B9
	294	Versonnex	45.9275300	5.9258500	FR	B9
	294	Versailleux	45.9806000	5.1027600	FR	B9
	294	Vers	46.0883000	6.0310400	FR	B9
	294	Verrières-en-Forez	45.5705900	3.9938900	FR	B9
	294	Verrens-Arvey	45.6536300	6.3154100	FR	B9
	294	Véronne	44.7500000	5.2166700	FR	B9
	294	Vernoux-en-Vivarais	44.8956300	4.6464300	FR	B9
	294	Vernoux	46.4808600	5.1097800	FR	B9
	294	Vernosc-lès-Annonay	45.2167600	4.7125200	FR	B9
	294	Vernon	44.5069200	4.2253100	FR	B9
	294	Vernioz	45.4268200	4.8818800	FR	B9
	294	Le Verneil	45.4666700	6.1666700	FR	B9
	294	Vernay	46.1572400	4.5290500	FR	B9
	294	Vernaison	45.6469300	4.8124900	FR	B9
	294	Vernas	45.7833300	5.2833300	FR	B9
	294	Verjon	46.3467000	5.3492500	FR	B9
	294	Vérin	45.4547900	4.7521300	FR	B9
	294	Verel-Pragondran	45.6000000	5.9500000	FR	B9
	294	Verel-de-Montbel	45.5500000	5.7166700	FR	B9
	294	Vercoiran	44.3024100	5.3401000	FR	B9
	294	Verclause	44.3799100	5.4280500	FR	B9
	294	Vercheny	44.7166700	5.2500000	FR	B9
	294	Verchaix	46.0977200	6.6794000	FR	B9
	294	Véranne	45.3679800	4.6636300	FR	B9
	294	Venthon	45.6879100	6.4138400	FR	B9
	294	Venterol	44.3889800	5.1013500	FR	B9
	294	Vénosc	44.9896200	6.1156700	FR	B9
	294	Venon	45.1761800	5.8081600	FR	B9
	294	Vénissieux	45.7025400	4.8714700	FR	B9
	294	Vénérieu	45.6598200	5.2787400	FR	B9
	294	Vendranges	45.9420400	4.1372200	FR	B9
	294	Velanne	45.4885900	5.6480800	FR	B9
	294	Veigy-Foncenex	46.2704400	6.2541900	FR	B9
	294	Veaunes	45.0820000	4.9214900	FR	B9
	294	Veauchette	45.5619500	4.2650800	FR	B9
	294	Veauche	45.5629400	4.2903100	FR	B9
	294	Vauxrenard	46.2095700	4.6441900	FR	B9
	294	Vaux-en-Bugey	45.9271100	5.3533600	FR	B9
	294	Vaux-en-Beaujolais	46.0567400	4.5919200	FR	B9
	294	Vaunaveys-la-Rochette	44.7666700	5.0333300	FR	B9
	294	Vaulx-Milieu	45.6122600	5.1810000	FR	B9
	294	Vaulx-en-Velin	45.7818000	4.9208500	FR	B9
	294	Vaulx	45.9300700	5.9979500	FR	B9
	294	Vaulnaveys-le-Haut	45.1169600	5.8125700	FR	B9
	294	Vaulnaveys-le-Bas	45.1002000	5.8253200	FR	B9
	294	Vaujany	45.1592300	6.0798400	FR	B9
	294	Vaugneray	45.7371700	4.6587300	FR	B9
	294	Vaudevant	45.1042600	4.6193200	FR	B9
	294	Vatilieu	45.2560800	5.4106900	FR	B9
	294	Vassieux-en-Vercors	44.8945900	5.3716000	FR	B9
	294	Vasselin	45.6308400	5.4500200	FR	B9
	294	Varambon	46.0405100	5.3170300	FR	B9
	294	Varacieux	45.2325700	5.3379400	FR	B9
	294	Vanzy	46.0438500	5.8861400	FR	B9
	294	Vanosc	45.2242300	4.5491000	FR	B9
	294	Vandeins	46.2164900	5.0795900	FR	B9
	294	Valvignères	44.5004200	4.5740900	FR	B9
	294	Valsonne	45.9475400	4.4296900	FR	B9
	294	Vals-les-Bains	44.6638700	4.3686100	FR	B9
	294	Valouse	44.4628700	5.1928000	FR	B9
