	460	Zwijndrecht	51.8175000	4.6333300	NL	11
	460	Zoetermeer	52.0575000	4.4930600	NL	11
	460	Wassenaar	52.1458300	4.4027800	NL	11
	460	Waddinxveen	52.0450000	4.6513900	NL	11
	460	Voorschoten	52.1275000	4.4486100	NL	11
	460	Voorhout	52.2216700	4.4847200	NL	11
	460	Voorburg	52.0741700	4.3597200	NL	11
	460	Vlist	51.9800000	4.8194400	NL	11
	460	Vlaardingen	51.9125000	4.3416700	NL	11
	460	Ter Heijde	52.0300000	4.1680600	NL	11
	460	Strijen	51.7452100	4.5508300	NL	11
	460	Spijkenisse	51.8450000	4.3291700	NL	11
	460	Sliedrecht	51.8208300	4.7763900	NL	11
	460	's-Gravenzande	52.0016700	4.1652800	NL	11
	460	Schoonhoven	51.9475000	4.8486100	NL	11
	460	Schiedam	51.9191700	4.3888900	NL	11
	460	Scheveningen	52.1046100	4.2755700	NL	11
	460	Sassenheim	52.2250000	4.5222200	NL	11
	460	Rotterdam	51.9225000	4.4791700	NL	11
	460	Rijswijk	52.0363400	4.3250100	NL	11
	460	Rijnsburg	52.1900000	4.4416700	NL	11
	460	Ridderkerk	51.8725000	4.6027800	NL	11
	460	Rhoon	51.8575000	4.4222200	NL	11
	460	Reeuwijk	52.0466700	4.7250000	NL	11
	460	Poeldijk	52.0241700	4.2194400	NL	11
	460	Pijnacker	52.0195400	4.4294600	NL	11
	460	Papendrecht	51.8316700	4.6875000	NL	11
	460	Oude Wetering	52.2141700	4.6444400	NL	11
	460	Ouddorp	51.8116700	3.9347200	NL	11
	460	Oud-Beijerland	51.8241700	4.4125000	NL	11
	460	Oegstgeest	52.1800000	4.4694400	NL	11
	460	Noordwijkerhout	52.2616700	4.4930600	NL	11
	460	Noordwijk-Binnen	52.2340000	4.4447400	NL	11
	460	Nieuw-Lekkerland	51.8891500	4.6865300	NL	11
	460	Nieuwkoop	52.1508300	4.7763900	NL	11
	460	Nieuw-Helvoet	51.8384300	4.1289700	NL	11
	460	Nieuwenhoorn	51.8541700	4.1430600	NL	11
	460	Naaldwijk	51.9941700	4.2097200	NL	11
	460	Monster	52.0258300	4.1750000	NL	11
	460	Mijnsheerenland	51.7966700	4.4875000	NL	11
	460	Middelharnis	51.7575000	4.1652800	NL	11
	460	Maassluis	51.9233300	4.2500000	NL	11
	460	Maasdijk	51.9591700	4.2138900	NL	11
	460	Lisse	52.2600000	4.5569400	NL	11
	460	Liesveld	51.9325000	4.8319400	NL	11
	460	Leimuiden	52.2241700	4.6694400	NL	11
	460	Leiderdorp	52.1583300	4.5291700	NL	11
	460	Leiden	52.1583300	4.4930600	NL	11
	460	Leerdam	51.8933300	5.0916700	NL	11
	460	Kwintsheul	52.0133300	4.2555600	NL	11
	460	Krimpen aan den IJssel	51.9166700	4.6027800	NL	11
	460	Kinderdijk	51.8858300	4.6319400	NL	11
	460	Katwijk aan Zee	52.2033300	4.3986100	NL	11
	460	Katwijk aan den Rijn	52.1941700	4.4222200	NL	11
	460	Kaag	52.2141700	4.5569400	NL	11
	460	Honselersdijk	52.0066500	4.2244100	NL	11
	460	Hoek van Holland	51.9775000	4.1333300	NL	11
	460	Hillegom	52.2908300	4.5833300	NL	11
	460	Hendrik-Ido-Ambacht	51.8441700	4.6388900	NL	11
	460	Hellevoetsluis	51.8333300	4.1333300	NL	11
	460	Heinenoord	51.8260200	4.4765900	NL	11
	460	Heerjansdam	51.8358300	4.5638900	NL	11
	460	Haastrecht	52.0007400	4.7763900	NL	11
	460	Gouda	52.0166700	4.7083300	NL	11
	460	Gorinchem	51.8365200	4.9724300	NL	11
	460	Goedereede	51.8175000	3.9805600	NL	11
	460	Giessenburg	51.8508300	4.8902800	NL	11
	460	Dordrecht	51.8100000	4.6736100	NL	11
	460	Dirksland	51.7491700	4.1000000	NL	11
	460	De Lier	51.9750000	4.2486100	NL	11
	460	Delft	52.0066700	4.3555600	NL	11
	460	Capelle aan den IJssel	51.9291700	4.5777800	NL	11
	460	Brielle	51.9016700	4.1625000	NL	11
	460	Boven-Hardinxveld	51.8233300	4.8819400	NL	11
	460	Boskoop	52.0750000	4.6555600	NL	11
	460	Bodegraven	52.0825000	4.7500000	NL	11
	460	Bleiswijk	52.0108300	4.5319400	NL	11
	460	Bergschenhoek	51.9900000	4.4986100	NL	11
	460	Benthuizen	52.0775000	4.5444400	NL	11
	460	Barendrecht	51.8566700	4.5347200	NL	11
	460	Alphen aan den Rijn	52.1291700	4.6554600	NL	11
	460	Alblasserdam	51.8658300	4.6611100	NL	11
	460	Ypenburg	52.0409800	4.3698100	NL	11
